"","Id","SalePrice"
"1064",2524,103077.862425375
"1065",2525,155789.950124375
"1066",2526,290987.47747315
"1067",2527,178605.95743668
"1068",2528,178132.882003364
"1069",2529,148030.693985792
"1070",2530,128585.370279152
"1071",2531,124651.804189035
"1072",2532,154465.117871644
"1073",2533,103916.935993201
"1074",2534,135626.860345771
"1075",2535,184853.030583508
"1076",2536,194672.135925773
"1077",2537,164893.441469526
"1078",2538,128926.368497155
"1079",2539,146488.245660045
"1080",2540,143307.702841215
"1081",2541,166757.42693549
"1082",2542,115488.640912977
"1083",2543,196163.428000074
"1084",2544,155013.681333516
"1085",2545,178827.965534188
"1086",2546,168308.917556915
"1087",2547,92592.1807748774
"1088",2548,271443.132096218
"1089",2549,130680.673228095
"1090",2550,206614.643407226
"1091",2551,94579.5739929396
"1092",2552,153596.00862554
"1093",2553,156898.599882829
"1094",2554,161825.087691669
"1095",2555,137365.157900787
"1096",2556,184945.296185521
"1097",2557,131559.577998947
"1098",2558,159192.102123855
"1099",2559,115200.620605313
"1100",2560,174738.252014731
"1101",2561,60000.000000026
"1102",2562,108608.354040723
"1103",2563,135642.185589815
"1104",2564,150433.307275257
"1105",2565,105058.035064257
"1106",2566,327818.215578455
"1107",2567,195482.219093088
"1108",2568,237815.505607092
"1109",2569,174515.469441087
"1110",2570,310782.978405037
"1111",2571,181784.115747722
"1112",2572,191292.633098839
"1113",2573,122301.069032833
"1114",2574,136509.29683087
"1115",2575,122438.540808111
"1116",2576,334951.290368547
"1117",2577,195562.147840714
"1118",2578,135359.923130249
"1119",2579,126275.122034703
"1120",2580,132027.171227615
"1121",2581,103466.929939623
"1122",2582,233623.005752692
"1123",2583,92855.1827730219
"1124",2584,116625.788753664
"1125",2585,162314.58658895
"1126",2586,109817.981516917
"1127",2587,188422.429212051
"1128",2588,233885.35702023
"1129",2589,206812.869581144
"1130",2590,125977.463113528
"1131",2591,138710.927898516
"1132",2592,120190.695749215
"1133",2593,129347.926365543
"1134",2594,244607.688168431
"1135",2595,171707.92184471
"1136",2596,93376.6374900823
"1137",2597,129512.317167229
"1138",2598,102015.186368322
"1139",2599,201908.819318772
"1140",2600,100735.183959157
"1141",2601,136154.15245687
"1142",2602,192884.866991251
"1143",2603,402864.846288674
"1144",2604,107180.011645328
"1145",2605,74837.8723081342
"1146",2606,130387.326709874
"1147",2607,164571.862730013
"1148",2608,178500.72346603
"1149",2609,125885.599633278
"1150",2610,140311.778468855
"1151",2611,125433.452751443
"1152",2612,142907.83068557
"1153",2613,240775.207935291
"1154",2614,117788.225901219
"1155",2615,204147.136815977
"1156",2616,222371.540360526
"1157",2617,185458.724707839
"1158",2618,213394.299985245
"1159",2619,285822.325368566
"1160",2620,188992.772887449
"1161",2621,141346.532422718
"1162",2622,239853.635746346
"1163",2623,132771.94170303
"1164",2624,116819.385533158
"1165",2625,213706.390670145
"1166",2626,228785.707360164
"1167",2627,232114.69040058
"1168",2628,195920.016343469
"1169",2629,206194.018178992
"1170",2630,535938.258072575
"1171",2631,49515.473237232
"1172",2632,162321.267949394
"1173",2633,160315.900843233
"1174",2634,227479.253058001
"1175",2635,217807.620848721
"1176",2636,327551.038510695
"1177",2637,121867.385378612
"1178",2638,109768.94501281
"1179",2639,137587.056518193
"1180",2640,99892.6165871283
"1181",2641,226522.754213998
"1182",2642,293864.781334597
"1183",2643,709119.091965264
"1184",2644,119663.814085909
"1185",2645,200620.010279861
"1186",2646,119261.727805468
"1187",2647,90006.4350907622
"1188",2648,262000.00000012
"1189",2649,180326.955694447
"1190",2650,189784.296157448
"1191",2651,167184.572846515
"1192",2652,162138.18736346
"1193",2653,121685.322209942
"1194",2654,148132.273694
"1195",2655,150068.305256671
"1196",2656,161701.841814626
"1197",2657,222667.960959093
"1198",2658,133027.772684969
"1199",2659,170245.877927286
"1200",2660,135764.415461035
"1201",2661,108349.876863053
"1202",2662,191340.678853751
"1203",2663,136202.480126336
"1204",2664,200172.863876166
"1205",2665,143310.137968716
"1206",2666,290691.179388851
"1207",2667,115194.418495858
"1208",2668,212217.053524719
"1209",2669,132058.754366109
"1210",2670,281083.049592528
"1211",2671,194614.571543983
"1212",2672,187550.397215963
"1213",2673,90692.2320783475
"1214",2674,145457.395351825
"1215",2675,121089.156565897
"1216",2676,122727.903178895
"1217",2677,122541.868844077
"1218",2678,239428.16007358
"1219",2679,83823.4834449113
"1220",2680,103415.495055243
"1221",2681,115981.998151177
"1222",2682,132070.427470084
"1223",2683,158468.43503853
"1224",2684,129940.976827649
"1225",2685,196823.964455312
"1226",2686,139961.778179445
"1227",2687,218508.424215712
"1228",2688,151904.571870198
"1229",2689,361438.261452935
"1230",2690,137081.53735033
"1231",2691,190000.000000028
"1232",2692,137266.282239591
"1233",2693,93826.4163528205
"1234",2694,130600.245586855
"1235",2695,129039.854117041
"1236",2696,140903.082075653
"1237",2697,161622.526132134
"1238",2698,206930.593230148
"1239",2699,137258.398515068
"1240",2700,241058.432731163
"1241",2701,206248.804284307
"1242",2702,252925.427897836
"1243",2703,175687.452344217
"1244",2704,399695.70606978
"1245",2705,219597.860740344
"1246",2706,184723.871620586
"1247",2707,198996.247654192
"1248",2708,148120.945508829
"1249",2709,126935.733297147
"1250",2710,125879.295598236
"1251",2711,247230.842530038
"1252",2712,187007.212888962
"1253",2713,114048.597244064
"1254",2714,266583.717290086
"1255",2715,177896.722114142
"1256",2716,134343.028868248
"1257",2717,311532.207796863
"1258",2718,97279.0424156154
"1259",2719,185649.052236813
"1260",2720,146140.756153755
"1261",2721,199278.740282199
"1262",2722,130552.881914821
"1263",2723,170857.067509115
"1264",2724,171108.959581997
"1265",2725,157074.641361654
"1266",2726,163940.929770708
"1267",2727,113864.749254538
"1268",2728,343608.368918509
"1269",2729,393226.717782631
"1270",2730,141561.766770192
"1271",2731,227349.269253152
"1272",2732,178494.420088058
"1273",2733,133370.452710408
"1274",2734,172816.781235355
"1275",2735,157647.602145629
"1276",2736,115223.303564459
"1277",2737,158417.207448246
"1278",2738,188673.567176809
"1279",2739,227162.536904097
"1280",2740,69807.4310964066
"1281",2741,209020.639870886
"1282",2742,192657.086282632
"1283",2743,140447.27776843
"1284",2744,151046.259601223
"1285",2745,169114.278766697
"1286",2746,137907.351304376
"1287",2747,147527.194340585
"1288",2748,170678.239479794
"1289",2749,245357.649862978
"1290",2750,288477.687064232
"1291",2751,167902.260456806
"1292",2752,121058.531137081
"1293",2753,132833.389226904
"1294",2754,177119.578522862
"1295",2755,129094.678451303
"1296",2756,117622.698467664
"1297",2757,144355.538981853
"1298",2758,139777.59284838
"1299",2759,160000.000000041
"1300",2760,149713.817746435
"1301",2761,240585.045024524
"1302",2762,167321.83596208
"1303",2763,317514.791011429
"1304",2764,219427.79464145
"1305",2765,134684.618096313
"1306",2766,332816.588928987
"1307",2767,205123.20129105
"1308",2768,141129.083127083
"1309",2769,143065.708349402
"1310",2770,168852.470466119
"1311",2771,342223.901862359
"1312",2772,196663.114886774
"1313",2773,318253.682699207
"1314",2774,344203.311638801
"1315",2775,119400.077753187
"1316",2776,188433.624600706
"1317",2777,276196.010543126
"1318",2778,205462.796748495
"1319",2779,285752.600360708
"1320",2780,108041.513249338
"1321",2781,151760.543547924
"1322",2782,72500.0000000718
"1323",2783,222122.952334776
"1324",2784,82325.2440973727
"1325",2785,270131.88816915
"1326",2786,64615.2370110799
"1327",2787,89800.5322324438
"1328",2788,135577.034623856
"1329",2789,222986.517140347
"1330",2790,187063.274159905
"1331",2791,240770.46869612
"1332",2792,132211.630023066
"1333",2793,111284.020156877
"1334",2794,132191.19666863
"1335",2795,117828.927508526
"1336",2796,170200.733559407
"1337",2797,129848.838582229
"1338",2798,57236.5703100576
"1339",2799,208848.173953965
"1340",2800,140961.148015857
"1341",2801,104698.704122475
"1342",2802,157926.626973629
"1343",2803,237691.400729691
"1344",2804,167691.711467838
"1345",2805,189201.166869071
"1346",2806,89998.9646676734
"1347",2807,286156.127344425
"1348",2808,304898.697124083
"1349",2809,236564.948384514
"1350",2810,124464.558478504
"1351",2811,186615.580553282
"1352",2812,173192.468019958
"1353",2813,137805.881265999
"1354",2814,416671.606218589
"1355",2815,233350.293319837
"1356",2816,178223.638181899
"1357",2817,116121.868912313
"1358",2818,166494.796588423
"1359",2819,162727.713688218
"1360",2820,355362.492224402
"1361",2821,189733.736074624
"1362",2822,265973.951755366
"1363",2823,108967.06690102
"1364",2824,171473.839688459
"1365",2825,146471.411405878
"1366",2826,217950.664190077
"1367",2827,198401.806209325
"1368",2828,126456.836306433
"1369",2829,139824.809781157
"1370",2830,249823.151753333
"1371",2831,105000.000000032
"1372",2832,160490.876158521
"1373",2833,248898.279304648
"1374",2834,480187.011842498
"1375",2835,261641.975622285
"1376",2836,252887.319840044
"1377",2837,88457.5946480232
"1378",2838,121719.336034274
"1379",2839,91836.0384810727
"1380",2840,153267.172448487
"1381",2841,61279.8871654904
"1382",2842,227330.448500027
"1383",2843,151822.821062315
"1384",2844,126469.128023238
"1385",2845,110773.000448678
"1386",2846,123364.157986658
"1387",2847,250000.000000021
"1388",2848,136427.625336468
"1389",2849,352939.837302434
"1390",2850,136406.594646115
"1391",2851,208281.420897608
"1392",2852,127348.492872343
"1393",2853,115764.908347828
"1394",2854,152327.430114731
"1395",2855,209445.48470469
"1396",2856,292349.307154342
"1397",2857,147950.941830977
"1398",2858,132563.62599099
"1399",2859,145317.053711255
"1400",2860,150483.644457614
"1401",2861,125274.694307015
"1402",2862,187969.427588087
"1403",2863,199497.405405547
"1404",2864,254768.133736308
"1405",2865,99161.0559506013
"1406",2866,277834.307672999
"1407",2867,129240.489130897
"1408",2868,114495.305894413
"1409",2869,117837.963009929
"1410",2870,200066.936673912
"1411",2871,206941.696755443
"1412",2872,154308.090141438
"1413",2873,102398.771676629
"1414",2874,274736.801308131
"1415",2875,164125.736196158
"1416",2876,199391.529173236
"1417",2877,140584.475616368
"1418",2878,334343.586797897
"1419",2879,122830.006470609
"1420",2880,222315.277539199
"1421",2881,171236.572074427
"1422",2882,135166.512010559
"1423",2883,138524.162319906
"1424",2884,57470.2707363265
"1425",2885,135791.189461164
"1426",2886,140876.023781657
"1427",2887,253476.271970284
"1428",2888,127210.340536339
"1429",2889,107237.309873603
"1430",2890,195678.560989854
"1431",2891,188544.872993438
"1432",2892,128773.320225101
"1433",2893,79706.2674298691
"1434",2894,190185.023785342
"1435",2895,149761.815671606
"1436",2896,170249.10923235
"1437",2897,112188.156218295
"1438",2898,346992.889715215
"1439",2899,149137.382120913
"1440",2900,183316.360423909
"1441",2901,221315.946547075
"1442",2902,146201.544211711
"1443",2903,331254.842020395
"1444",2904,114639.775220939
"1445",2905,187212.599852298
"1446",2906,124231.267279941
"1447",2907,149107.320782871
"1448",2908,245431.923490739
"1449",2909,106227.269040233
"1450",2910,91704.5298427027
"1451",2911,129763.724245553
"1452",2912,267246.629309986
"1453",2913,138060.918585163
"1454",2914,128807.928911188
"1455",2915,199482.823643848
"1456",2916,179327.573187813
"1457",2917,203226.37278326
"1458",2918,294193.53021347
"1459",2919,142069.043193368
